fecha,metrica,procesadora,valor,origen
01/12/2020,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/01/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/02/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/03/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/04/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/05/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/06/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/07/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/08/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/09/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/10/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/11/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/12/2021,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/01/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/02/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/03/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/04/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/05/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/06/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/07/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/08/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/09/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/10/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/11/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/12/2022,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/01/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/02/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/03/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/04/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/05/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/06/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/07/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/08/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/09/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/10/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/11/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/12/2023,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/01/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/02/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/03/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/04/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/05/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/06/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/07/2024,Cantidad de Comercios Adheridos por Operadora,1110,,OMP 04
01/08/2024,Cantidad de Comercios Adheridos por Operadora,1110,1,OMP 04
01/09/2024,Cantidad de Comercios Adheridos por Operadora,1110,34,OMP 04
01/10/2024,Cantidad de Comercios Adheridos por Operadora,1110,147,OMP 04
01/11/2024,Cantidad de Comercios Adheridos por Operadora,1110,338,OMP 04
01/12/2024,Cantidad de Comercios Adheridos por Operadora,1110,1655,OMP 04
01/01/2025,Cantidad de Comercios Adheridos por Operadora,1110,4388,OMP 04
01/02/2025,Cantidad de Comercios Adheridos por Operadora,1110,7282,OMP 04
01/03/2025,Cantidad de Comercios Adheridos por Operadora,1110,8593,OMP 04
01/04/2025,Cantidad de Comercios Adheridos por Operadora,1110,8797,OMP 04
01/05/2025,Cantidad de Comercios Adheridos por Operadora,1110,8959,OMP 04
01/06/2025,Cantidad de Comercios Adheridos por Operadora,1110,9168,OMP 04
01/07/2025,Cantidad de Comercios Adheridos por Operadora,1110,12007,OMP 04
01/08/2025,Cantidad de Comercios Adheridos por Operadora,1110,15332,OMP 04
01/09/2025,Cantidad de Comercios Adheridos por Operadora,1110,18764,OMP 04
01/10/2025,Cantidad de Comercios Adheridos por Operadora,1110,22317,OMP 04
01/11/2025,Cantidad de Comercios Adheridos por Operadora,1110,24652,OMP 04
01/12/2025,Cantidad de Comercios Adheridos por Operadora,1110,26111,OMP 04
01/01/2026,Cantidad de Comercios Adheridos por Operadora,1110,27857,OMP 04
01/02/2026,Cantidad de Comercios Adheridos por Operadora,1110,29337,OMP 04
01/03/2026,Cantidad de Comercios Adheridos por Operadora,1110,30774,OMP 04
01/02/2018,Cantidad de POS por Operadora,35296,35633,OMP 04
01/03/2018,Cantidad de POS por Operadora,35296,36378,OMP 04
01/04/2018,Cantidad de POS por Operadora,35296,36902,OMP 04
01/05/2018,Cantidad de POS por Operadora,35296,37363,OMP 04
01/06/2018,Cantidad de POS por Operadora,35296,37640,OMP 04
01/07/2018,Cantidad de POS por Operadora,35296,38130,OMP 04
01/08/2018,Cantidad de POS por Operadora,35296,38441,OMP 04
01/09/2018,Cantidad de POS por Operadora,35296,38817,OMP 04
01/10/2018,Cantidad de POS por Operadora,35296,39279,OMP 04
01/11/2018,Cantidad de POS por Operadora,35296,39553,OMP 04
01/12/2018,Cantidad de POS por Operadora,35296,40256,OMP 04
01/01/2019,Cantidad de POS por Operadora,35296,40293,OMP 04
01/02/2019,Cantidad de POS por Operadora,35296,40718,OMP 04
01/03/2019,Cantidad de POS por Operadora,35296,41049,OMP 04
01/04/2019,Cantidad de POS por Operadora,35296,41025,OMP 04
01/05/2019,Cantidad de POS por Operadora,35296,41262,OMP 04
01/06/2019,Cantidad de POS por Operadora,35296,41303,OMP 04
01/07/2019,Cantidad de POS por Operadora,35296,41769,OMP 04
01/08/2019,Cantidad de POS por Operadora,35296,41916,OMP 04
01/09/2019,Cantidad de POS por Operadora,35296,42126,OMP 04
01/10/2019,Cantidad de POS por Operadora,35296,42909,OMP 04
01/11/2019,Cantidad de POS por Operadora,35296,43393,OMP 04
01/12/2019,Cantidad de POS por Operadora,35296,43948,OMP 04
01/01/2020,Cantidad de POS por Operadora,35296,43655,OMP 04
01/02/2020,Cantidad de POS por Operadora,35296,43784,OMP 04
01/03/2020,Cantidad de POS por Operadora,35296,44302,OMP 04
01/04/2020,Cantidad de POS por Operadora,35296,46000,OMP 04
01/05/2020,Cantidad de POS por Operadora,35296,47289,OMP 04
01/06/2020,Cantidad de POS por Operadora,35296,47249,OMP 04
01/07/2020,Cantidad de POS por Operadora,35296,46653,OMP 04
01/08/2020,Cantidad de POS por Operadora,35296,46737,OMP 04
01/09/2020,Cantidad de POS por Operadora,35296,46674,OMP 04
01/10/2020,Cantidad de POS por Operadora,35296,47111,OMP 04
01/11/2020,Cantidad de POS por Operadora,35296,47456,OMP 04
01/12/2020,Cantidad de POS por Operadora,35296,48307,OMP 04
01/01/2021,Cantidad de POS por Operadora,35296,48783,OMP 04
01/02/2021,Cantidad de POS por Operadora,35296,49465,OMP 04
01/03/2021,Cantidad de POS por Operadora,35296,49590,OMP 04
01/04/2021,Cantidad de POS por Operadora,35296,49801,OMP 04
01/05/2021,Cantidad de POS por Operadora,35296,50072,OMP 04
01/06/2021,Cantidad de POS por Operadora,35296,50574,OMP 04
01/07/2021,Cantidad de POS por Operadora,35296,50998,OMP 04
01/08/2021,Cantidad de POS por Operadora,35296,51209,OMP 04
01/09/2021,Cantidad de POS por Operadora,35296,51077,OMP 04
01/10/2021,Cantidad de POS por Operadora,35296,51373,OMP 04
01/11/2021,Cantidad de POS por Operadora,35296,51783,OMP 04
01/12/2021,Cantidad de POS por Operadora,35296,53002,OMP 04
01/01/2022,Cantidad de POS por Operadora,35296,52932,OMP 04
01/02/2022,Cantidad de POS por Operadora,35296,53419,OMP 04
01/03/2022,Cantidad de POS por Operadora,35296,53834,OMP 04
01/04/2022,Cantidad de POS por Operadora,35296,54122,OMP 04
01/05/2022,Cantidad de POS por Operadora,35296,54441,OMP 04
01/06/2022,Cantidad de POS por Operadora,35296,54806,OMP 04
01/07/2022,Cantidad de POS por Operadora,35296,55348,OMP 04
01/08/2022,Cantidad de POS por Operadora,35296,55730,OMP 04
01/09/2022,Cantidad de POS por Operadora,35296,56726,OMP 04
01/10/2022,Cantidad de POS por Operadora,35296,57492,OMP 04
01/11/2022,Cantidad de POS por Operadora,35296,58438,OMP 04
01/12/2022,Cantidad de POS por Operadora,35296,59772,OMP 04
01/01/2023,Cantidad de POS por Operadora,35296,60385,OMP 04
01/02/2023,Cantidad de POS por Operadora,35296,61207,OMP 04
01/03/2023,Cantidad de POS por Operadora,35296,61805,OMP 04
01/04/2023,Cantidad de POS por Operadora,35296,62479,OMP 04
01/05/2023,Cantidad de POS por Operadora,35296,63268,OMP 04
01/06/2023,Cantidad de POS por Operadora,35296,64523,OMP 04
01/07/2023,Cantidad de POS por Operadora,35296,65561,OMP 04
01/08/2023,Cantidad de POS por Operadora,35296,67020,OMP 04
01/09/2023,Cantidad de POS por Operadora,35296,68594,OMP 04
01/10/2023,Cantidad de POS por Operadora,35296,70118,OMP 04
01/11/2023,Cantidad de POS por Operadora,35296,71621,OMP 04
01/12/2023,Cantidad de POS por Operadora,35296,73221,OMP 04
01/01/2024,Cantidad de POS por Operadora,35296,74192,OMP 04
01/02/2024,Cantidad de POS por Operadora,35296,75374,OMP 04
01/03/2024,Cantidad de POS por Operadora,35296,76365,OMP 04
01/04/2024,Cantidad de POS por Operadora,35296,77768,OMP 04
01/05/2024,Cantidad de POS por Operadora,35296,78994,OMP 04
01/06/2024,Cantidad de POS por Operadora,35296,80087,OMP 04
01/07/2024,Cantidad de POS por Operadora,35296,81285,OMP 04
01/08/2024,Cantidad de POS por Operadora,35296,82688,OMP 04
01/09/2024,Cantidad de POS por Operadora,35296,85446,OMP 04
01/10/2024,Cantidad de POS por Operadora,35296,88809,OMP 04
01/11/2024,Cantidad de POS por Operadora,35296,92433,OMP 04
01/12/2024,Cantidad de POS por Operadora,35296,94662,OMP 04
01/01/2025,Cantidad de POS por Operadora,35296,95947,OMP 04
01/02/2025,Cantidad de POS por Operadora,35296,97404,OMP 04
01/03/2025,Cantidad de POS por Operadora,35296,98861,OMP 04
01/04/2025,Cantidad de POS por Operadora,35296,100321,OMP 04
01/05/2025,Cantidad de POS por Operadora,35296,101855,OMP 04
01/06/2025,Cantidad de POS por Operadora,35296,102895,OMP 04
01/07/2025,Cantidad de POS por Operadora,35296,104057,OMP 04
01/08/2025,Cantidad de POS por Operadora,35296,105531,OMP 04
01/09/2025,Cantidad de POS por Operadora,35296,106915,OMP 04
01/10/2025,Cantidad de POS por Operadora,35296,108513,OMP 04
01/11/2025,Cantidad de POS por Operadora,35296,110451,OMP 04
01/12/2025,Cantidad de POS por Operadora,35296,112078,OMP 04
01/01/2026,Cantidad de POS por Operadora,35296,114141,OMP 04
01/02/2026,Cantidad de POS por Operadora,35296,113531,OMP 04
01/03/2026,Cantidad de POS por Operadora,35296,115395,OMP 04
01/02/2018,Cantidad de POS por Operadora,7114,7205,OMP 04
01/03/2018,Cantidad de POS por Operadora,7114,7182,OMP 04
01/04/2018,Cantidad de POS por Operadora,7114,7161,OMP 04
01/05/2018,Cantidad de POS por Operadora,7114,7147,OMP 04
01/06/2018,Cantidad de POS por Operadora,7114,7065,OMP 04
01/07/2018,Cantidad de POS por Operadora,7114,7039,OMP 04
01/08/2018,Cantidad de POS por Operadora,7114,7052,OMP 04
01/09/2018,Cantidad de POS por Operadora,7114,7011,OMP 04
01/10/2018,Cantidad de POS por Operadora,7114,6955,OMP 04
01/11/2018,Cantidad de POS por Operadora,7114,6873,OMP 04
01/12/2018,Cantidad de POS por Operadora,7114,6979,OMP 04
01/01/2019,Cantidad de POS por Operadora,7114,6932,OMP 04
01/02/2019,Cantidad de POS por Operadora,7114,6901,OMP 04
01/03/2019,Cantidad de POS por Operadora,7114,6879,OMP 04
01/04/2019,Cantidad de POS por Operadora,7114,6925,OMP 04
01/05/2019,Cantidad de POS por Operadora,7114,6905,OMP 04
01/06/2019,Cantidad de POS por Operadora,7114,6916,OMP 04
01/07/2019,Cantidad de POS por Operadora,7114,6953,OMP 04
01/08/2019,Cantidad de POS por Operadora,7114,6973,OMP 04
01/09/2019,Cantidad de POS por Operadora,7114,7084,OMP 04
01/10/2019,Cantidad de POS por Operadora,7114,7182,OMP 04
01/11/2019,Cantidad de POS por Operadora,7114,7242,OMP 04
01/12/2019,Cantidad de POS por Operadora,7114,7334,OMP 04
01/01/2020,Cantidad de POS por Operadora,7114,7362,OMP 04
01/02/2020,Cantidad de POS por Operadora,7114,7368,OMP 04
01/03/2020,Cantidad de POS por Operadora,7114,7375,OMP 04
01/04/2020,Cantidad de POS por Operadora,7114,7742,OMP 04
01/05/2020,Cantidad de POS por Operadora,7114,8413,OMP 04
01/06/2020,Cantidad de POS por Operadora,7114,8722,OMP 04
01/07/2020,Cantidad de POS por Operadora,7114,8784,OMP 04
01/08/2020,Cantidad de POS por Operadora,7114,9163,OMP 04
01/09/2020,Cantidad de POS por Operadora,7114,9412,OMP 04
01/10/2020,Cantidad de POS por Operadora,7114,9576,OMP 04
01/11/2020,Cantidad de POS por Operadora,7114,9842,OMP 04
01/12/2020,Cantidad de POS por Operadora,7114,10053,OMP 04
01/01/2021,Cantidad de POS por Operadora,7114,10173,OMP 04
01/02/2021,Cantidad de POS por Operadora,7114,10227,OMP 04
01/03/2021,Cantidad de POS por Operadora,7114,10204,OMP 04
01/04/2021,Cantidad de POS por Operadora,7114,10238,OMP 04
01/05/2021,Cantidad de POS por Operadora,7114,10309,OMP 04
01/06/2021,Cantidad de POS por Operadora,7114,10466,OMP 04
01/07/2021,Cantidad de POS por Operadora,7114,10533,OMP 04
01/08/2021,Cantidad de POS por Operadora,7114,10805,OMP 04
01/09/2021,Cantidad de POS por Operadora,7114,11125,OMP 04
01/10/2021,Cantidad de POS por Operadora,7114,11378,OMP 04
01/11/2021,Cantidad de POS por Operadora,7114,11832,OMP 04
01/12/2021,Cantidad de POS por Operadora,7114,12732,OMP 04
01/01/2022,Cantidad de POS por Operadora,7114,13101,OMP 04
01/02/2022,Cantidad de POS por Operadora,7114,13512,OMP 04
01/03/2022,Cantidad de POS por Operadora,7114,14124,OMP 04
01/04/2022,Cantidad de POS por Operadora,7114,14635,OMP 04
01/05/2022,Cantidad de POS por Operadora,7114,15057,OMP 04
01/06/2022,Cantidad de POS por Operadora,7114,15454,OMP 04
01/07/2022,Cantidad de POS por Operadora,7114,15765,OMP 04
01/08/2022,Cantidad de POS por Operadora,7114,16040,OMP 04
01/09/2022,Cantidad de POS por Operadora,7114,16415,OMP 04
01/10/2022,Cantidad de POS por Operadora,7114,16773,OMP 04
01/11/2022,Cantidad de POS por Operadora,7114,17193,OMP 04
01/12/2022,Cantidad de POS por Operadora,7114,17471,OMP 04
01/01/2023,Cantidad de POS por Operadora,7114,17521,OMP 04
01/02/2023,Cantidad de POS por Operadora,7114,17828,OMP 04
01/03/2023,Cantidad de POS por Operadora,7114,17987,OMP 04
01/04/2023,Cantidad de POS por Operadora,7114,18189,OMP 04
01/05/2023,Cantidad de POS por Operadora,7114,18292,OMP 04
01/06/2023,Cantidad de POS por Operadora,7114,18486,OMP 04
01/07/2023,Cantidad de POS por Operadora,7114,18983,OMP 04
01/08/2023,Cantidad de POS por Operadora,7114,19310,OMP 04
01/09/2023,Cantidad de POS por Operadora,7114,19554,OMP 04
01/10/2023,Cantidad de POS por Operadora,7114,19860,OMP 04
01/11/2023,Cantidad de POS por Operadora,7114,20261,OMP 04
01/12/2023,Cantidad de POS por Operadora,7114,20658,OMP 04
01/01/2024,Cantidad de POS por Operadora,7114,20991,OMP 04
01/02/2024,Cantidad de POS por Operadora,7114,21297,OMP 04
01/03/2024,Cantidad de POS por Operadora,7114,21747,OMP 04
01/04/2024,Cantidad de POS por Operadora,7114,22471,OMP 04
01/05/2024,Cantidad de POS por Operadora,7114,23085,OMP 04
01/06/2024,Cantidad de POS por Operadora,7114,23780,OMP 04
01/07/2024,Cantidad de POS por Operadora,7114,24793,OMP 04
01/08/2024,Cantidad de POS por Operadora,7114,25594,OMP 04
01/09/2024,Cantidad de POS por Operadora,7114,25961,OMP 04
01/10/2024,Cantidad de POS por Operadora,7114,26234,OMP 04
01/11/2024,Cantidad de POS por Operadora,7114,26461,OMP 04
01/12/2024,Cantidad de POS por Operadora,7114,26681,OMP 04
01/01/2025,Cantidad de POS por Operadora,7114,26728,OMP 04
01/02/2025,Cantidad de POS por Operadora,7114,26783,OMP 04
01/03/2025,Cantidad de POS por Operadora,7114,27026,OMP 04
01/04/2025,Cantidad de POS por Operadora,7114,27293,OMP 04
01/05/2025,Cantidad de POS por Operadora,7114,27596,OMP 04
01/06/2025,Cantidad de POS por Operadora,7114,28074,OMP 04
01/07/2025,Cantidad de POS por Operadora,7114,28638,OMP 04
01/08/2025,Cantidad de POS por Operadora,7114,29202,OMP 04
01/09/2025,Cantidad de POS por Operadora,7114,30034,OMP 04
01/10/2025,Cantidad de POS por Operadora,7114,31062,OMP 04
01/11/2025,Cantidad de POS por Operadora,7114,31964,OMP 04
01/12/2025,Cantidad de POS por Operadora,7114,32552,OMP 04
01/01/2026,Cantidad de POS por Operadora,7114,32591,OMP 04
01/02/2026,Cantidad de POS por Operadora,7114,33051,OMP 04
01/03/2026,Cantidad de POS por Operadora,7114,33580,OMP 04
01/02/2018,Cantidad de POS por Operadora,2006,2006,OMP 04
01/03/2018,Cantidad de POS por Operadora,2006,2037,OMP 04
01/04/2018,Cantidad de POS por Operadora,2006,2232,OMP 04
01/05/2018,Cantidad de POS por Operadora,2006,2294,OMP 04
01/06/2018,Cantidad de POS por Operadora,2006,2411,OMP 04
01/07/2018,Cantidad de POS por Operadora,2006,2411,OMP 04
01/08/2018,Cantidad de POS por Operadora,2006,2485,OMP 04
01/09/2018,Cantidad de POS por Operadora,2006,2531,OMP 04
01/10/2018,Cantidad de POS por Operadora,2006,2531,OMP 04
01/11/2018,Cantidad de POS por Operadora,2006,2531,OMP 04
01/12/2018,Cantidad de POS por Operadora,2006,2576,OMP 04
01/01/2019,Cantidad de POS por Operadora,2006,2577,OMP 04
01/02/2019,Cantidad de POS por Operadora,2006,2627,OMP 04
01/03/2019,Cantidad de POS por Operadora,2006,2627,OMP 04
01/04/2019,Cantidad de POS por Operadora,2006,2627,OMP 04
01/05/2019,Cantidad de POS por Operadora,2006,2627,OMP 04
01/06/2019,Cantidad de POS por Operadora,2006,2627,OMP 04
01/07/2019,Cantidad de POS por Operadora,2006,2663,OMP 04
01/08/2019,Cantidad de POS por Operadora,2006,2689,OMP 04
01/09/2019,Cantidad de POS por Operadora,2006,2739,OMP 04
01/10/2019,Cantidad de POS por Operadora,2006,2939,OMP 04
01/11/2019,Cantidad de POS por Operadora,2006,2939,OMP 04
01/12/2019,Cantidad de POS por Operadora,2006,2989,OMP 04
01/01/2020,Cantidad de POS por Operadora,2006,2989,OMP 04
01/02/2020,Cantidad de POS por Operadora,2006,2989,OMP 04
01/03/2020,Cantidad de POS por Operadora,2006,2989,OMP 04
01/04/2020,Cantidad de POS por Operadora,2006,2989,OMP 04
01/05/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/06/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/07/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/08/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/09/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/10/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/11/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/12/2020,Cantidad de POS por Operadora,2006,2996,OMP 04
01/01/2021,Cantidad de POS por Operadora,2006,2996,OMP 04
01/02/2021,Cantidad de POS por Operadora,2006,2996,OMP 04
01/03/2021,Cantidad de POS por Operadora,2006,2996,OMP 04
01/04/2021,Cantidad de POS por Operadora,2006,2996,OMP 04
01/05/2021,Cantidad de POS por Operadora,2006,3046,OMP 04
01/06/2021,Cantidad de POS por Operadora,2006,3046,OMP 04
01/07/2021,Cantidad de POS por Operadora,2006,3046,OMP 04
01/08/2021,Cantidad de POS por Operadora,2006,3145,OMP 04
01/09/2021,Cantidad de POS por Operadora,2006,3145,OMP 04
01/10/2021,Cantidad de POS por Operadora,2006,3145,OMP 04
01/11/2021,Cantidad de POS por Operadora,2006,3145,OMP 04
01/12/2021,Cantidad de POS por Operadora,2006,3592,OMP 04
01/01/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/02/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/03/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/04/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/05/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/06/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/07/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/08/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/09/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/10/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/11/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/12/2022,Cantidad de POS por Operadora,2006,3592,OMP 04
01/01/2023,Cantidad de POS por Operadora,2006,3592,OMP 04
01/02/2023,Cantidad de POS por Operadora,2006,3592,OMP 04
01/03/2023,Cantidad de POS por Operadora,2006,3612,OMP 04
01/04/2023,Cantidad de POS por Operadora,2006,3896,OMP 04
01/05/2023,Cantidad de POS por Operadora,2006,4190,OMP 04
01/06/2023,Cantidad de POS por Operadora,2006,4189,OMP 04
01/07/2023,Cantidad de POS por Operadora,2006,4090,OMP 04
01/08/2023,Cantidad de POS por Operadora,2006,3938,OMP 04
01/09/2023,Cantidad de POS por Operadora,2006,3938,OMP 04
01/10/2023,Cantidad de POS por Operadora,2006,3938,OMP 04
01/11/2023,Cantidad de POS por Operadora,2006,3938,OMP 04
01/12/2023,Cantidad de POS por Operadora,2006,3938,OMP 04
01/01/2024,Cantidad de POS por Operadora,2006,82,OMP 04
01/02/2024,Cantidad de POS por Operadora,2006,95,OMP 04
01/03/2024,Cantidad de POS por Operadora,2006,101,OMP 04
01/04/2024,Cantidad de POS por Operadora,2006,124,OMP 04
01/05/2024,Cantidad de POS por Operadora,2006,132,OMP 04
01/06/2024,Cantidad de POS por Operadora,2006,154,OMP 04
01/07/2024,Cantidad de POS por Operadora,2006,168,OMP 04
01/08/2024,Cantidad de POS por Operadora,2006,177,OMP 04
01/09/2024,Cantidad de POS por Operadora,2006,173,OMP 04
01/10/2024,Cantidad de POS por Operadora,2006,191,OMP 04
01/11/2024,Cantidad de POS por Operadora,2006,199,OMP 04
01/12/2024,Cantidad de POS por Operadora,2006,202,OMP 04
01/01/2025,Cantidad de POS por Operadora,2006,229,OMP 04
01/02/2025,Cantidad de POS por Operadora,2006,233,OMP 04
01/03/2025,Cantidad de POS por Operadora,2006,231,OMP 04
01/04/2025,Cantidad de POS por Operadora,2006,243,OMP 04
01/05/2025,Cantidad de POS por Operadora,2006,268,OMP 04
01/06/2025,Cantidad de POS por Operadora,2006,286,OMP 04
01/07/2025,Cantidad de POS por Operadora,2006,289,OMP 04
01/08/2025,Cantidad de POS por Operadora,2006,291,OMP 04
01/09/2025,Cantidad de POS por Operadora,2006,179,OMP 04
01/10/2025,Cantidad de POS por Operadora,2006,283,OMP 04
01/11/2025,Cantidad de POS por Operadora,2006,280,OMP 04
01/12/2025,Cantidad de POS por Operadora,2006,268,OMP 04
01/01/2026,Cantidad de POS por Operadora,2006,228,OMP 04
01/02/2026,Cantidad de POS por Operadora,2006,269,OMP 04
01/03/2026,Cantidad de POS por Operadora,2006,204,OMP 04
01/02/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/03/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/04/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/05/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/06/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/07/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/08/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/09/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/10/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/11/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/12/2018,Cantidad de POS por Operadora,2006,,OMP 04
01/01/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/02/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/03/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/04/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/05/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/06/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/07/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/08/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/09/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/10/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/11/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/12/2019,Cantidad de POS por Operadora,2006,,OMP 04
01/01/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/02/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/03/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/04/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/05/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/06/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/07/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/08/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/09/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/10/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/11/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/12/2020,Cantidad de POS por Operadora,2006,,OMP 04
01/01/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/02/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/03/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/04/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/05/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/06/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/07/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/08/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/09/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/10/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/11/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/12/2021,Cantidad de POS por Operadora,2006,,OMP 04
01/01/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/02/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/03/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/04/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/05/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/06/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/07/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/08/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/09/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/10/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/11/2022,Cantidad de POS por Operadora,2006,,OMP 04
01/12/2022,Cantidad de POS por Operadora,2006,,OMP 04
