fecha,indicador,operadora,valor,origen_valor
01/05/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,994,OMP 04
01/06/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,991,OMP 04
01/07/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,981,OMP 04
01/08/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,960,OMP 04
01/09/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,945,OMP 04
01/10/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,929,OMP 04
01/11/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,902,OMP 04
01/12/2021,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,889,OMP 04
01/01/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,818,OMP 04
01/02/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,768,OMP 04
01/03/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,680,OMP 04
01/04/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,655,OMP 04
01/05/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,576,OMP 04
01/06/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,541,OMP 04
01/07/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,491,OMP 04
01/08/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,480,OMP 04
01/09/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,473,OMP 04
01/10/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,472,OMP 04
01/11/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,466,OMP 04
01/12/2022,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,465,OMP 04
01/01/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,441,OMP 04
01/02/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,342,OMP 04
01/03/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,260,OMP 04
01/04/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,236,OMP 04
01/05/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,258,OMP 04
01/06/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,253,OMP 04
01/07/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,223,OMP 04
01/08/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,224,OMP 04
01/09/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,223,OMP 04
01/10/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,212,OMP 04
01/11/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,217,OMP 04
01/12/2023,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,215,OMP 04
01/01/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,68,OMP 04
01/02/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,73,OMP 04
01/03/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,79,OMP 04
01/04/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,97,OMP 04
01/05/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,107,OMP 04
01/06/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,123,OMP 04
01/07/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,127,OMP 04
01/08/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,135,OMP 04
01/09/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,130,OMP 04
01/10/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,147,OMP 04
01/11/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,152,OMP 04
01/12/2024,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,153,OMP 04
01/01/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,172,OMP 04
01/02/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,175,OMP 04
01/03/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,175,OMP 04
01/04/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,174,OMP 04
01/05/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,170,OMP 04
01/06/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,181,OMP 04
01/07/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,182,OMP 04
01/08/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,184,OMP 04
01/09/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,156,OMP 04
01/10/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,178,OMP 04
01/11/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,171,OMP 04
01/12/2025,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,169,OMP 04
01/01/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,169,OMP 04
01/02/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,159,OMP 04
01/03/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,156,OMP 04
01/04/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,159,OMP 04
01/05/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,161,OMP 04
01/06/2026,Cantidad de Comercios Adheridos por Operadora,PROCARD S.A.,156,OMP 04
01/08/2024,Cantidad de Comercios Adheridos por Operadora,UPAY,1,OMP 04
01/09/2024,Cantidad de Comercios Adheridos por Operadora,UPAY,34,OMP 04
01/10/2024,Cantidad de Comercios Adheridos por Operadora,UPAY,147,OMP 04
01/11/2024,Cantidad de Comercios Adheridos por Operadora,UPAY,338,OMP 04
01/12/2024,Cantidad de Comercios Adheridos por Operadora,UPAY,1655,OMP 04
01/01/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,4388,OMP 04
01/02/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,7282,OMP 04
01/03/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,8593,OMP 04
01/04/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,8797,OMP 04
01/05/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,8959,OMP 04
01/06/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,9168,OMP 04
01/07/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,12007,OMP 04
01/08/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,15332,OMP 04
01/09/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,18764,OMP 04
01/10/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,22317,OMP 04
01/11/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,24652,OMP 04
01/12/2025,Cantidad de Comercios Adheridos por Operadora,UPAY,26111,OMP 04
01/01/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,27857,OMP 04
01/02/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,29337,OMP 04
01/03/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,30774,OMP 04
01/04/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,32729,OMP 04
01/05/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,34505,OMP 04
01/06/2026,Cantidad de Comercios Adheridos por Operadora,UPAY,35985,OMP 04
01/01/2018,Cantidad de POS por Operadora,BANCARD S.A.,35296,OMP 04
01/02/2018,Cantidad de POS por Operadora,BANCARD S.A.,35633,OMP 04
01/03/2018,Cantidad de POS por Operadora,BANCARD S.A.,36378,OMP 04
01/04/2018,Cantidad de POS por Operadora,BANCARD S.A.,36902,OMP 04
01/05/2018,Cantidad de POS por Operadora,BANCARD S.A.,37363,OMP 04
01/06/2018,Cantidad de POS por Operadora,BANCARD S.A.,37640,OMP 04
01/07/2018,Cantidad de POS por Operadora,BANCARD S.A.,38130,OMP 04
01/08/2018,Cantidad de POS por Operadora,BANCARD S.A.,38441,OMP 04
01/09/2018,Cantidad de POS por Operadora,BANCARD S.A.,38817,OMP 04
01/10/2018,Cantidad de POS por Operadora,BANCARD S.A.,39279,OMP 04
01/11/2018,Cantidad de POS por Operadora,BANCARD S.A.,39553,OMP 04
01/12/2018,Cantidad de POS por Operadora,BANCARD S.A.,40256,OMP 04
01/01/2019,Cantidad de POS por Operadora,BANCARD S.A.,40293,OMP 04
01/02/2019,Cantidad de POS por Operadora,BANCARD S.A.,40718,OMP 04
01/03/2019,Cantidad de POS por Operadora,BANCARD S.A.,41049,OMP 04
01/04/2019,Cantidad de POS por Operadora,BANCARD S.A.,41025,OMP 04
01/05/2019,Cantidad de POS por Operadora,BANCARD S.A.,41262,OMP 04
01/06/2019,Cantidad de POS por Operadora,BANCARD S.A.,41303,OMP 04
01/07/2019,Cantidad de POS por Operadora,BANCARD S.A.,41769,OMP 04
01/08/2019,Cantidad de POS por Operadora,BANCARD S.A.,41916,OMP 04
01/09/2019,Cantidad de POS por Operadora,BANCARD S.A.,42126,OMP 04
01/10/2019,Cantidad de POS por Operadora,BANCARD S.A.,42909,OMP 04
01/11/2019,Cantidad de POS por Operadora,BANCARD S.A.,43393,OMP 04
01/12/2019,Cantidad de POS por Operadora,BANCARD S.A.,43948,OMP 04
01/01/2020,Cantidad de POS por Operadora,BANCARD S.A.,43655,OMP 04
01/02/2020,Cantidad de POS por Operadora,BANCARD S.A.,43784,OMP 04
01/03/2020,Cantidad de POS por Operadora,BANCARD S.A.,44302,OMP 04
01/04/2020,Cantidad de POS por Operadora,BANCARD S.A.,46000,OMP 04
01/05/2020,Cantidad de POS por Operadora,BANCARD S.A.,47289,OMP 04
01/06/2020,Cantidad de POS por Operadora,BANCARD S.A.,47249,OMP 04
01/07/2020,Cantidad de POS por Operadora,BANCARD S.A.,46653,OMP 04
01/08/2020,Cantidad de POS por Operadora,BANCARD S.A.,46737,OMP 04
01/09/2020,Cantidad de POS por Operadora,BANCARD S.A.,46674,OMP 04
01/10/2020,Cantidad de POS por Operadora,BANCARD S.A.,47111,OMP 04
01/11/2020,Cantidad de POS por Operadora,BANCARD S.A.,47456,OMP 04
01/12/2020,Cantidad de POS por Operadora,BANCARD S.A.,48307,OMP 04
01/01/2021,Cantidad de POS por Operadora,BANCARD S.A.,48783,OMP 04
01/02/2021,Cantidad de POS por Operadora,BANCARD S.A.,49465,OMP 04
01/03/2021,Cantidad de POS por Operadora,BANCARD S.A.,49590,OMP 04
01/04/2021,Cantidad de POS por Operadora,BANCARD S.A.,49801,OMP 04
01/05/2021,Cantidad de POS por Operadora,BANCARD S.A.,50072,OMP 04
01/06/2021,Cantidad de POS por Operadora,BANCARD S.A.,50574,OMP 04
01/07/2021,Cantidad de POS por Operadora,BANCARD S.A.,50998,OMP 04
01/08/2021,Cantidad de POS por Operadora,BANCARD S.A.,51209,OMP 04
01/09/2021,Cantidad de POS por Operadora,BANCARD S.A.,51077,OMP 04
01/10/2021,Cantidad de POS por Operadora,BANCARD S.A.,51373,OMP 04
01/11/2021,Cantidad de POS por Operadora,BANCARD S.A.,51783,OMP 04
01/12/2021,Cantidad de POS por Operadora,BANCARD S.A.,53002,OMP 04
01/01/2022,Cantidad de POS por Operadora,BANCARD S.A.,52932,OMP 04
01/02/2022,Cantidad de POS por Operadora,BANCARD S.A.,53419,OMP 04
01/03/2022,Cantidad de POS por Operadora,BANCARD S.A.,53834,OMP 04
01/04/2022,Cantidad de POS por Operadora,BANCARD S.A.,54122,OMP 04
01/05/2022,Cantidad de POS por Operadora,BANCARD S.A.,54441,OMP 04
01/06/2022,Cantidad de POS por Operadora,BANCARD S.A.,54806,OMP 04
01/07/2022,Cantidad de POS por Operadora,BANCARD S.A.,55348,OMP 04
01/08/2022,Cantidad de POS por Operadora,BANCARD S.A.,55730,OMP 04
01/09/2022,Cantidad de POS por Operadora,BANCARD S.A.,56726,OMP 04
01/10/2022,Cantidad de POS por Operadora,BANCARD S.A.,57492,OMP 04
01/11/2022,Cantidad de POS por Operadora,BANCARD S.A.,58438,OMP 04
01/12/2022,Cantidad de POS por Operadora,BANCARD S.A.,59772,OMP 04
01/01/2023,Cantidad de POS por Operadora,BANCARD S.A.,60385,OMP 04
01/02/2023,Cantidad de POS por Operadora,BANCARD S.A.,61207,OMP 04
01/03/2023,Cantidad de POS por Operadora,BANCARD S.A.,61805,OMP 04
01/04/2023,Cantidad de POS por Operadora,BANCARD S.A.,62479,OMP 04
01/05/2023,Cantidad de POS por Operadora,BANCARD S.A.,63268,OMP 04
01/06/2023,Cantidad de POS por Operadora,BANCARD S.A.,64523,OMP 04
01/07/2023,Cantidad de POS por Operadora,BANCARD S.A.,65561,OMP 04
01/08/2023,Cantidad de POS por Operadora,BANCARD S.A.,67020,OMP 04
01/09/2023,Cantidad de POS por Operadora,BANCARD S.A.,68594,OMP 04
01/10/2023,Cantidad de POS por Operadora,BANCARD S.A.,70118,OMP 04
01/11/2023,Cantidad de POS por Operadora,BANCARD S.A.,71621,OMP 04
01/12/2023,Cantidad de POS por Operadora,BANCARD S.A.,73221,OMP 04
01/01/2024,Cantidad de POS por Operadora,BANCARD S.A.,74192,OMP 04
01/02/2024,Cantidad de POS por Operadora,BANCARD S.A.,75374,OMP 04
01/03/2024,Cantidad de POS por Operadora,BANCARD S.A.,76365,OMP 04
01/04/2024,Cantidad de POS por Operadora,BANCARD S.A.,77768,OMP 04
01/05/2024,Cantidad de POS por Operadora,BANCARD S.A.,78994,OMP 04
01/06/2024,Cantidad de POS por Operadora,BANCARD S.A.,80087,OMP 04
01/07/2024,Cantidad de POS por Operadora,BANCARD S.A.,81285,OMP 04
01/08/2024,Cantidad de POS por Operadora,BANCARD S.A.,82688,OMP 04
01/09/2024,Cantidad de POS por Operadora,BANCARD S.A.,85446,OMP 04
01/10/2024,Cantidad de POS por Operadora,BANCARD S.A.,88809,OMP 04
01/11/2024,Cantidad de POS por Operadora,BANCARD S.A.,92433,OMP 04
01/12/2024,Cantidad de POS por Operadora,BANCARD S.A.,94662,OMP 04
01/01/2025,Cantidad de POS por Operadora,BANCARD S.A.,95947,OMP 04
01/02/2025,Cantidad de POS por Operadora,BANCARD S.A.,97404,OMP 04
01/03/2025,Cantidad de POS por Operadora,BANCARD S.A.,98861,OMP 04
01/04/2025,Cantidad de POS por Operadora,BANCARD S.A.,100321,OMP 04
01/05/2025,Cantidad de POS por Operadora,BANCARD S.A.,101855,OMP 04
01/06/2025,Cantidad de POS por Operadora,BANCARD S.A.,102895,OMP 04
01/07/2025,Cantidad de POS por Operadora,BANCARD S.A.,104057,OMP 04
01/08/2025,Cantidad de POS por Operadora,BANCARD S.A.,105531,OMP 04
01/09/2025,Cantidad de POS por Operadora,BANCARD S.A.,106915,OMP 04
01/10/2025,Cantidad de POS por Operadora,BANCARD S.A.,108513,OMP 04
01/11/2025,Cantidad de POS por Operadora,BANCARD S.A.,110451,OMP 04
01/12/2025,Cantidad de POS por Operadora,BANCARD S.A.,112078,OMP 04
01/01/2026,Cantidad de POS por Operadora,BANCARD S.A.,114141,OMP 04
01/02/2026,Cantidad de POS por Operadora,BANCARD S.A.,113531,OMP 04
01/03/2026,Cantidad de POS por Operadora,BANCARD S.A.,115395,OMP 04
01/04/2026,Cantidad de POS por Operadora,BANCARD S.A.,117007,OMP 04
01/05/2026,Cantidad de POS por Operadora,BANCARD S.A.,118307,OMP 04
01/06/2026,Cantidad de POS por Operadora,BANCARD S.A.,119702,OMP 04
01/01/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7114,OMP 04
01/02/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7205,OMP 04
01/03/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7182,OMP 04
01/04/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7161,OMP 04
01/05/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7147,OMP 04
01/06/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7065,OMP 04
01/07/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7039,OMP 04
01/08/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7052,OMP 04
01/09/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7011,OMP 04
01/10/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6955,OMP 04
01/11/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6873,OMP 04
01/12/2018,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6979,OMP 04
01/01/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6932,OMP 04
01/02/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6901,OMP 04
01/03/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6879,OMP 04
01/04/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6925,OMP 04
01/05/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6905,OMP 04
01/06/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6916,OMP 04
01/07/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6953,OMP 04
01/08/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,6973,OMP 04
01/09/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7084,OMP 04
01/10/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7182,OMP 04
01/11/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7242,OMP 04
01/12/2019,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7334,OMP 04
01/01/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7362,OMP 04
01/02/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7368,OMP 04
01/03/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7375,OMP 04
01/04/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,7742,OMP 04
01/05/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,8413,OMP 04
01/06/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,8722,OMP 04
01/07/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,8784,OMP 04
01/08/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,9163,OMP 04
01/09/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,9412,OMP 04
01/10/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,9576,OMP 04
01/11/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,9842,OMP 04
01/12/2020,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10053,OMP 04
01/01/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10173,OMP 04
01/02/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10227,OMP 04
01/03/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10204,OMP 04
01/04/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10238,OMP 04
01/05/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10309,OMP 04
01/06/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10466,OMP 04
01/07/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10533,OMP 04
01/08/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,10805,OMP 04
01/09/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,11125,OMP 04
01/10/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,11378,OMP 04
01/11/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,11832,OMP 04
01/12/2021,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,12732,OMP 04
01/01/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,13101,OMP 04
01/02/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,13512,OMP 04
01/03/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,14124,OMP 04
01/04/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,14635,OMP 04
01/05/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,15057,OMP 04
01/06/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,15454,OMP 04
01/07/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,15765,OMP 04
01/08/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,16040,OMP 04
01/09/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,16415,OMP 04
01/10/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,16773,OMP 04
01/11/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,17193,OMP 04
01/12/2022,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,17471,OMP 04
01/01/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,17521,OMP 04
01/02/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,17828,OMP 04
01/03/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,17987,OMP 04
01/04/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,18189,OMP 04
01/05/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,18292,OMP 04
01/06/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,18486,OMP 04
01/07/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,18983,OMP 04
01/08/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,19310,OMP 04
01/09/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,19554,OMP 04
01/10/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,19860,OMP 04
01/11/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,20261,OMP 04
01/12/2023,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,20658,OMP 04
01/01/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,20991,OMP 04
01/02/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,21297,OMP 04
01/03/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,21747,OMP 04
01/04/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,22471,OMP 04
01/05/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,23085,OMP 04
01/06/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,23780,OMP 04
01/07/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,24793,OMP 04
01/08/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,25594,OMP 04
01/09/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,25961,OMP 04
01/10/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,26234,OMP 04
01/11/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,26461,OMP 04
01/12/2024,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,26681,OMP 04
01/01/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,26728,OMP 04
01/02/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,26783,OMP 04
01/03/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,27026,OMP 04
01/04/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,27293,OMP 04
01/05/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,27596,OMP 04
01/06/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,28074,OMP 04
01/07/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,28638,OMP 04
01/08/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,29202,OMP 04
01/09/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,30034,OMP 04
01/10/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,31062,OMP 04
01/11/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,31964,OMP 04
01/12/2025,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,32552,OMP 04
01/01/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,32591,OMP 04
01/02/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,33051,OMP 04
01/03/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,33580,OMP 04
01/04/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,34115,OMP 04
01/05/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,34485,OMP 04
01/06/2026,Cantidad de POS por Operadora,BEPSA DEL PARAGUAY S.A.E.C.A,34781,OMP 04
01/01/2018,Cantidad de POS por Operadora,PROCARD S.A.,2006,OMP 04
01/02/2018,Cantidad de POS por Operadora,PROCARD S.A.,2006,OMP 04
01/03/2018,Cantidad de POS por Operadora,PROCARD S.A.,2037,OMP 04
01/04/2018,Cantidad de POS por Operadora,PROCARD S.A.,2232,OMP 04
01/05/2018,Cantidad de POS por Operadora,PROCARD S.A.,2294,OMP 04
01/06/2018,Cantidad de POS por Operadora,PROCARD S.A.,2411,OMP 04
01/07/2018,Cantidad de POS por Operadora,PROCARD S.A.,2411,OMP 04
01/08/2018,Cantidad de POS por Operadora,PROCARD S.A.,2485,OMP 04
01/09/2018,Cantidad de POS por Operadora,PROCARD S.A.,2531,OMP 04
01/10/2018,Cantidad de POS por Operadora,PROCARD S.A.,2531,OMP 04
01/11/2018,Cantidad de POS por Operadora,PROCARD S.A.,2531,OMP 04
